,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000000215.1,1.912872293,1.13586229,1.054663847,1.07698988,0.281484787,0.6297025,Not Significant,,,
ENSCSAG00000015291.1_HHAT,13.59463246,0.465189859,0.431964424,1.076917064,0.281517319,0.6297025,Not Significant,,,
ENSCSAG00000011766.1_FBXL13,34.75131999,-0.275656771,0.256014233,-1.076724398,0.281603409,0.6298065,Not Significant,,,
ENSCSAG00000012857.1_ZNF232,181.1743785,-0.220376316,0.204693544,-1.07661586,0.281651916,0.629826426,Not Significant,,,
ENSCSAG00000015249.1_ARHGAP6,6.469681591,-0.48794553,0.453309615,-1.07640675,0.281745385,0.629946878,Not Significant,,,
ENSCSAG00000008605.1_ZC3HAV1,230.6671855,-0.147583768,0.137144903,-1.076115588,0.281875565,0.630060812,Not Significant,,,
ENSCSAG00000017566.1_EDNRB,127.3670652,0.278607799,0.258881562,1.076197922,0.281838749,0.630060812,Not Significant,,,
ENSCSAG00000001743.1_SEC22B,74.29490314,0.247683299,0.230218149,1.075863479,0.281988317,0.63011645,Not Significant,,,
ENSCSAG00000004287.1_TYROBP,67.06941848,0.471588508,0.438427812,1.075635474,0.282090316,0.63011645,Not Significant,,,
ENSCSAG00000011045.1_PTDSS2,100.9873892,0.19975076,0.185698807,1.075670669,0.28207457,0.63011645,Not Significant,,,
ENSCSAG00000016164.1_CRMP1,3.090676671,-0.764052865,0.710339076,-1.075617111,0.282098532,0.63011645,Not Significant,,,
ENSCSAG00000017872.1_SMAD9,18.16792667,-0.376239158,0.349705391,-1.075874629,0.28198333,0.63011645,Not Significant,,,
ENSCSAG00000001165.1_PPCS,67.24410719,-0.207510987,0.192996285,-1.075207158,0.282281992,0.630254646,Not Significant,,,
ENSCSAG00000009405.1_IKZF2,6.503797098,0.462182551,0.429904043,1.075083054,0.282337546,0.630254646,Not Significant,,,
ENSCSAG00000013021.1_TFE3,186.8291333,-0.176218075,0.163917049,-1.075044215,0.282354933,0.630254646,Not Significant,,,
ENSCSAG00000014342.1_BTG2,18.35545274,-0.489404981,0.45532008,-1.07485921,0.282437767,0.630254646,Not Significant,,,
ENSCSAG00000015097.1_PEDS1,106.6008317,0.31713802,0.294925253,1.075316599,0.282233007,0.630254646,Not Significant,,,
ENSCSAG00000017727.1,75.90632993,-0.269323207,0.250539445,-1.074973271,0.282386695,0.630254646,Not Significant,,,
ENSCSAG00000018259.1,1.959764625,-1.044031892,0.971302597,-1.074878102,0.282429307,0.630254646,Not Significant,,,
ENSCSAG00000002741.1_MMAB,340.1326409,-0.200446521,0.186579189,-1.074324114,0.282677441,0.630700993,Not Significant,,,
ENSCSAG00000008702.1_N4BP3,3.020464359,0.751437784,0.699654455,1.074012721,0.28281698,0.630840243,Not Significant,,,
ENSCSAG00000019278.1_H1-0,181.7722879,0.276125425,0.25709815,1.074007827,0.282819174,0.630840243,Not Significant,,,
ENSCSAG00000014908.1_SOBP,4375363.545,1.898719066,1.768227999,1.073797648,0.282913384,0.630929938,Not Significant,,,
ENSCSAG00000014967.1_AK8,4.131768008,0.677357458,0.630838695,1.073741138,0.282938718,0.630929938,Not Significant,,,
ENSCSAG00000005524.1_CA10,11.44870886,1.848718669,1.722423825,1.073323907,0.283125812,0.631258644,Not Significant,,,
ENSCSAG00000004211.1,69.59578075,-0.272597589,0.254064217,-1.072947589,0.283294632,0.63128109,Not Significant,,,
ENSCSAG00000005528.1_BTRC,31.80812311,0.280553468,0.261421907,1.0731827,0.283189151,0.63128109,Not Significant,,,
ENSCSAG00000009456.1_MRAP,26.40839509,-0.364963258,0.34011107,-1.073070799,0.283239352,0.63128109,Not Significant,,,
ENSCSAG00000018885.1,110.3103206,0.299794376,0.279399931,1.072993737,0.283273926,0.63128109,Not Significant,,,
ENSCSAG00000010116.1_SEZ6L,2.90083271,-0.696949703,0.649694577,-1.07273437,0.283390315,0.631405848,Not Significant,,,
ENSCSAG00000000650.1_TRNP1,12.50511287,0.670176465,0.624969662,1.072334396,0.283569863,0.6317174,Not Significant,,,
ENSCSAG00000008777.1_MSS51,7.469401823,-0.585713753,0.546272137,-1.072201404,0.28362958,0.631761952,Not Significant,,,
ENSCSAG00000000954.1_MAN1C1,389.6738179,-0.185299888,0.172855083,-1.071995601,0.283722008,0.631821836,Not Significant,,,
ENSCSAG00000006780.1_GOSR1,28.45435703,0.291506235,0.271944506,1.071932799,0.283750217,0.631821836,Not Significant,,,
ENSCSAG00000007533.1_UBE2G2,62.5119869,0.282243023,0.263316806,1.071876222,0.283775632,0.631821836,Not Significant,,,
ENSCSAG00000000681.1_INTS11,90.37860126,-0.233410535,0.217888323,-1.071239303,0.284061843,0.631883942,Not Significant,,,
ENSCSAG00000005642.1_SRSF1,103.2974755,0.234978405,0.219258989,1.071693373,0.283857778,0.631883942,Not Significant,,,
ENSCSAG00000009121.1_TP53BP1,112.2119593,0.235071629,0.219421578,1.07132412,0.284023718,0.631883942,Not Significant,,,
ENSCSAG00000010703.1_DTWD1,15.55493683,-0.401901299,0.375220506,-1.071106969,0.284121335,0.631883942,Not Significant,,,
ENSCSAG00000012360.1_QSOX1,148.5362487,-0.273833927,0.255557891,-1.071514269,0.283938258,0.631883942,Not Significant,,,
ENSCSAG00000014161.1_C3orf18,28.66228699,-0.461075399,0.430456224,-1.071131912,0.284110121,0.631883942,Not Significant,,,
ENSCSAG00000017811.1_AKAP11,124.224822,-0.267168045,0.249421512,-1.071150772,0.284101642,0.631883942,Not Significant,,,
ENSCSAG00000018135.1_SV2A,109.5387532,-0.355626611,0.331869318,-1.071586289,0.283905895,0.631883942,Not Significant,,,
ENSCSAG00000011494.1_TM4SF1,78.07318765,-0.228232051,0.213143314,-1.070791508,0.284263186,0.632111035,Not Significant,,,
ENSCSAG00000007488.1_DNAH3,19.84941558,0.353406916,0.330189448,1.070315595,0.284477277,0.632159258,Not Significant,,,
ENSCSAG00000009075.1,9.149483313,0.942477626,0.880572031,1.070301568,0.284483589,0.632159258,Not Significant,,,
ENSCSAG00000014938.1_DDHD1,26.10103197,-0.317869236,0.296977553,-1.070347683,0.284462839,0.632159258,Not Significant,,,
ENSCSAG00000014997.1_CHRNB4,177.4662787,-0.272310232,0.25438517,-1.070464259,0.284410389,0.632159258,Not Significant,,,
ENSCSAG00000016950.1_CTSB,922.643875,0.237306268,0.22165575,1.070607318,0.284346032,0.632159258,Not Significant,,,
ENSCSAG00000001046.1_TXLNA,78.85649049,0.231516673,0.216770657,1.068025884,0.285508836,0.632346184,Not Significant,,,
ENSCSAG00000002581.1_BRAP,122.5312153,-0.178631915,0.166960383,-1.069905997,0.284661623,0.632346184,Not Significant,,,
ENSCSAG00000002843.1_SPG7,117.541342,-0.280406079,0.262716808,-1.067332087,0.285821904,0.632346184,Not Significant,,,
ENSCSAG00000003974.1_CYP2U1,118.9708166,-0.192113418,0.179905804,-1.067855591,0.285585657,0.632346184,Not Significant,,,
ENSCSAG00000004117.1_SNTB2,28.17371044,0.288334581,0.269957516,1.068073915,0.285487171,0.632346184,Not Significant,,,
ENSCSAG00000004172.1_PTPRB,172.4492872,0.191004846,0.178976847,1.067204212,0.285879631,0.632346184,Not Significant,,,
ENSCSAG00000004369.1_INPP5A,116.5491792,-0.224001392,0.209841058,-1.067481235,0.285754583,0.632346184,Not Significant,,,
ENSCSAG00000004591.1_SEPTIN11,86.25613697,-0.30662581,0.286970502,-1.068492432,0.285298442,0.632346184,Not Significant,,,
ENSCSAG00000005411.1_TRIM8,598.9032944,-0.203942815,0.190731342,-1.069267444,0.284949176,0.632346184,Not Significant,,,
ENSCSAG00000006017.1_CA4,29.33464411,-1.06674831,0.998469047,-1.068383955,0.285347351,0.632346184,Not Significant,,,
ENSCSAG00000007595.1_SPINT1,25.23624502,-0.55262126,0.517451656,-1.067966936,0.285535427,0.632346184,Not Significant,,,
ENSCSAG00000008138.1_COL13A1,1.253726009,-1.071486301,1.003664058,-1.067574646,0.285712425,0.632346184,Not Significant,,,
ENSCSAG00000008196.1_B4GAT1,32.94818211,0.230251183,0.215749957,1.067213111,0.285875614,0.632346184,Not Significant,,,
ENSCSAG00000009189.1,21.62286658,0.778858383,0.728689219,1.068848506,0.285137938,0.632346184,Not Significant,,,
ENSCSAG00000009817.1_APOBEC1,30.32125742,-0.32256499,0.301920187,-1.068378346,0.285349881,0.632346184,Not Significant,,,
ENSCSAG00000010296.1_CDKN1A,247.2844212,0.366211943,0.342847555,1.068148038,0.28545374,0.632346184,Not Significant,,,
ENSCSAG00000011703.1_EIF3E,172.9916452,-0.211713851,0.198058163,-1.068947869,0.28509316,0.632346184,Not Significant,,,
ENSCSAG00000011933.1_TXNRD2,58.18186959,0.353027945,0.330039352,1.069654097,0.284775035,0.632346184,Not Significant,,,
ENSCSAG00000012455.1_MR1,116.8376414,-0.268877714,0.251870715,-1.067522734,0.285735853,0.632346184,Not Significant,,,
ENSCSAG00000012664.1_HARS1,51.65547809,0.235563696,0.22071664,1.067267497,0.285851061,0.632346184,Not Significant,,,
ENSCSAG00000012858.1_CCDC22,384.7936051,0.384966349,0.36067181,1.06735913,0.285809697,0.632346184,Not Significant,,,
ENSCSAG00000014109.1_LARP4B,241.6305414,-0.159476348,0.149397027,-1.067466679,0.285761152,0.632346184,Not Significant,,,
ENSCSAG00000014588.1_GARS1,137.8192887,0.281283673,0.263340773,1.068135673,0.285459317,0.632346184,Not Significant,,,
ENSCSAG00000014865.1_MTRES1,46.3832001,0.398156717,0.372696069,1.068314774,0.285378546,0.632346184,Not Significant,,,
ENSCSAG00000015209.1_PPIG,174.3035701,-0.30417623,0.284883377,-1.067721933,0.285645962,0.632346184,Not Significant,,,
ENSCSAG00000015880.1,1.198396088,-1.039418493,0.972729294,-1.068558847,0.285268501,0.632346184,Not Significant,,,
ENSCSAG00000015948.1_ZFHX2,23.16981099,0.439124944,0.410575638,1.069534827,0.284828744,0.632346184,Not Significant,,,
ENSCSAG00000016078.1_MCM9,90.73241131,-0.214060508,0.200392279,-1.068207363,0.285426984,0.632346184,Not Significant,,,
ENSCSAG00000016674.1_UCKL1,82.02986317,-0.21564504,0.201893415,-1.068113288,0.285469412,0.632346184,Not Significant,,,
ENSCSAG00000017170.1_TBC1D8,57.10302252,0.307907533,0.288105927,1.068730296,0.285191216,0.632346184,Not Significant,,,
ENSCSAG00000019139.1,6.505480407,0.581571394,0.544546448,1.067992265,0.285524001,0.632346184,Not Significant,,,
ENSCSAG00000019398.1_FOXG1,4.158183429,0.836254899,0.783568899,1.067238502,0.28586415,0.632346184,Not Significant,,,
ENSCSAG00000019631.1,7.193206293,-0.94968445,0.889375772,-1.06781012,0.285606172,0.632346184,Not Significant,,,
ENSCSAG00000003680.1_MAP3K14,59.75148994,0.244713726,0.229360077,1.066941248,0.285998367,0.632504485,Not Significant,,,
ENSCSAG00000008444.1_VSIR,108.0611599,-0.350265963,0.328315976,-1.066856286,0.286036737,0.632504485,Not Significant,,,
ENSCSAG00000017448.1,302.0554987,0.915126499,0.857838703,1.066781547,0.286070493,0.632504485,Not Significant,,,
ENSCSAG00000001305.1,1.239672667,-0.947931113,0.888704968,-1.066643202,0.286132984,0.632554725,Not Significant,,,
ENSCSAG00000005450.1_GBF1,359.3747285,0.177369816,0.166383024,1.066033133,0.286408665,0.633076184,Not Significant,,,
ENSCSAG00000001884.1_SFSWAP,118.286567,0.242133933,0.227212666,1.065670928,0.286572424,0.633086246,Not Significant,,,
ENSCSAG00000010358.1_FLYWCH2,21.86647512,-0.345219162,0.323908014,-1.065793829,0.286516851,0.633086246,Not Significant,,,
ENSCSAG00000018062.1_CUX1,125.3939392,-0.152939105,0.14350335,-1.065752861,0.286535375,0.633086246,Not Significant,,,
ENSCSAG00000019281.1,3.615935743,0.822983219,0.772124323,1.065868792,0.286482958,0.633086246,Not Significant,,,
ENSCSAG00000001154.1_CTPS1,175.4728339,0.28980714,0.27202127,1.065384117,0.286702141,0.633284857,Not Significant,,,
ENSCSAG00000014862.1_PPP3R1,163.2943567,0.226224437,0.212374618,1.065214098,0.286779055,0.633366795,Not Significant,,,
ENSCSAG00000002799.1_CDK10,31.78050368,0.353203249,0.331662581,1.06494754,0.28689967,0.633522595,Not Significant,,,
ENSCSAG00000006552.1_PLCXD2,1.077539082,-1.179127725,1.107284699,-1.064882163,0.286929258,0.633522595,Not Significant,,,
ENSCSAG00000019092.1_H1-4,237.1282954,0.25684347,0.241226855,1.064738292,0.286994377,0.633578426,Not Significant,,,
ENSCSAG00000003975.1_SGMS2,67.20489946,-0.25436651,0.238976562,-1.064399403,0.287147804,0.633829166,Not Significant,,,
ENSCSAG00000005506.1_API5,89.52646808,0.27253604,0.256138929,1.064016474,0.287321237,0.633880529,Not Significant,,,
ENSCSAG00000007103.1_ATG4D,190.4610416,-0.305471505,0.287068579,-1.064106376,0.287280513,0.633880529,Not Significant,,,
ENSCSAG00000009951.1_CCDC117,338.1824419,-0.196358465,0.184554794,-1.063957543,0.287347933,0.633880529,Not Significant,,,
ENSCSAG00000015377.1_INTS7,124.6126512,0.196870236,0.185044399,1.063908103,0.287370332,0.633880529,Not Significant,,,
ENSCSAG00000019248.1_PCED1B,9.813407184,-0.430301826,0.404414753,-1.064011198,0.287323627,0.633880529,Not Significant,,,
ENSCSAG00000002867.1_CRYAB,85.51799987,-0.199898054,0.187922138,-1.063728074,0.287451903,0.633899828,Not Significant,,,
ENSCSAG00000006881.1_RCOR2,11.41624117,0.605250426,0.56899917,1.063710562,0.287459838,0.633899828,Not Significant,,,
ENSCSAG00000013686.1_ANGPTL2,109.5669022,0.305782919,0.287491303,1.06362494,0.287498639,0.633899828,Not Significant,,,
ENSCSAG00000009511.1_MROH5,1.462978338,-0.992234907,0.933229223,-1.063227429,0.287678826,0.634209205,Not Significant,,,
ENSCSAG00000003203.1_MMP10,1.261748668,1.466314145,1.379546256,1.062895962,0.287829134,0.634451473,Not Significant,,,
ENSCSAG00000015215.1_ATP6V1B1,3.791989048,-0.769726921,0.724238118,-1.062809182,0.287868495,0.634451473,Not Significant,,,
ENSCSAG00000003028.1_PRKD2,213.8353163,-0.227056116,0.213698841,-1.062505135,0.288006428,0.634454571,Not Significant,,,
ENSCSAG00000008065.1_UBD,26.28816684,0.944409115,0.888893792,1.062454393,0.288029452,0.634454571,Not Significant,,,
ENSCSAG00000009854.1,2.757601111,-0.794872893,0.747980239,-1.06269237,0.287921482,0.634454571,Not Significant,,,
ENSCSAG00000011484.1_MAPK8IP3,81.63569099,0.269230076,0.253402199,1.062461482,0.288026235,0.634454571,Not Significant,,,
ENSCSAG00000014466.1_MST1R,34.89671481,-0.588279144,0.553802442,-1.062254514,0.288120158,0.634512618,Not Significant,,,
ENSCSAG00000014698.1_ATP6V1H,70.84547007,0.20184635,0.190038743,1.062132632,0.288175478,0.634512618,Not Significant,,,
ENSCSAG00000014864.1_TP53RK,312.5809789,-0.141855703,0.133550609,-1.062186874,0.288150857,0.634512618,Not Significant,,,
ENSCSAG00000000607.1_FUT4,6.747703109,0.608360143,0.573414375,1.060943307,0.288715666,0.634735506,Not Significant,,,
ENSCSAG00000002113.1_RSRC2,183.6813129,-0.161854459,0.152469737,-1.06155138,0.288439396,0.634735506,Not Significant,,,
ENSCSAG00000002345.1_TBC1D16,55.69344472,0.267354071,0.251830314,1.061643716,0.28839746,0.634735506,Not Significant,,,
ENSCSAG00000004170.1_ZNF585B,221.7893282,-0.163421093,0.153975121,-1.061347393,0.288532055,0.634735506,Not Significant,,,
ENSCSAG00000004604.1_HTRA1,172.6633516,0.191649732,0.180637687,1.06096206,0.288707144,0.634735506,Not Significant,,,
ENSCSAG00000004773.1_CXCL1,25.71995007,0.448631224,0.422734682,1.061259562,0.288571957,0.634735506,Not Significant,,,
ENSCSAG00000007783.1_GMNN,42.5802532,-0.239324085,0.225413717,-1.061710389,0.288367181,0.634735506,Not Significant,,,
ENSCSAG00000008560.1_MGLL,600.6298265,0.229860258,0.216530363,1.061561318,0.288434882,0.634735506,Not Significant,,,
ENSCSAG00000009763.1_GRM4,2.687572924,1.059287567,0.998120503,1.061282244,0.288561653,0.634735506,Not Significant,,,
ENSCSAG00000013423.1_GATA3,29.50670268,0.339415935,0.3198494,1.061174209,0.288610738,0.634735506,Not Significant,,,
ENSCSAG00000017642.1_GREB1L,74.01942118,-0.311782817,0.293862224,-1.060982975,0.288697638,0.634735506,Not Significant,,,
ENSCSAG00000008395.1_CBY3,10.47800005,-0.392128169,0.369700788,-1.060663601,0.288842807,0.634927266,Not Significant,,,
ENSCSAG00000004212.1,1.736157203,-0.935417022,0.882103914,-1.06043858,0.288945119,0.635042542,Not Significant,,,
ENSCSAG00000012297.1_LPA,2568.462732,0.326774329,0.308169329,1.060372652,0.288975099,0.635042542,Not Significant,,,
ENSCSAG00000002261.1_NPLOC4,130.1232327,0.223367422,0.210673919,1.060251893,0.289030019,0.635075491,Not Significant,,,
ENSCSAG00000012541.1_ITGAV,209.0988125,0.227408247,0.214503008,1.060163443,0.289070249,0.635076158,Not Significant,,,
ENSCSAG00000000924.1_TCEA3,134.2927111,0.257952818,0.243548448,1.059143757,0.289534315,0.636007846,Not Significant,,,
ENSCSAG00000007156.1_UQCRC2,317.3829449,0.207724294,0.196162201,1.058941491,0.289626427,0.636122334,Not Significant,,,
ENSCSAG00000014051.1_TRA2A,183.2430186,-0.17144515,0.161975726,-1.058461996,0.289844868,0.636338506,Not Significant,,,
ENSCSAG00000014727.1_SLC41A1,96.19030106,0.277688436,0.262324119,1.058569977,0.289795666,0.636338506,Not Significant,,,
ENSCSAG00000017838.1_SLC25A15,244.0560023,0.316239514,0.298764589,1.058490616,0.289831827,0.636338506,Not Significant,,,
ENSCSAG00000001265.1_TTC39A,6.276884011,-0.615127503,0.581306287,-1.058181403,0.289972748,0.636480757,Not Significant,,,
ENSCSAG00000010401.1_ARV1,32.93029855,-0.325879689,0.307972845,-1.05814423,0.289989692,0.636480757,Not Significant,,,
ENSCSAG00000012296.1_SRSF7,63.83925512,0.271943883,0.257107312,1.057705751,0.290189612,0.636831674,Not Significant,,,
ENSCSAG00000009114.1,1.702850359,1.335374213,1.263417075,1.056954381,0.290532408,0.636980271,Not Significant,,,
ENSCSAG00000009839.1_PPARG,17.00930668,0.435345561,0.411789272,1.057204717,0.290418167,0.636980271,Not Significant,,,
ENSCSAG00000010753.1_THUMPD3,36.72188008,-0.271483572,0.256843954,-1.056998103,0.290512453,0.636980271,Not Significant,,,
ENSCSAG00000012025.1,2.498021311,-0.95726675,0.905391085,-1.057296417,0.290376328,0.636980271,Not Significant,,,
ENSCSAG00000013118.1_RAD51B,14.99527165,0.80806887,0.764597556,1.056855156,0.290577697,0.636980271,Not Significant,,,
ENSCSAG00000014591.1_KTN1,280.5140078,-0.219928312,0.208069931,-1.056992286,0.290515108,0.636980271,Not Significant,,,
ENSCSAG00000015775.1_RAD17,31.40239068,-0.258435251,0.244518634,-1.056914341,0.290550683,0.636980271,Not Significant,,,
ENSCSAG00000016007.1_ELP6,64.38180314,-0.316200347,0.299143857,-1.057017684,0.290503517,0.636980271,Not Significant,,,
ENSCSAG00000001501.1_FRRS1,26.28220576,0.303043725,0.286865631,1.056396068,0.290787302,0.637000801,Not Significant,,,
ENSCSAG00000002453.1_TBCEL,31.86825132,0.386453368,0.365746931,1.056614112,0.290687737,0.637000801,Not Significant,,,
ENSCSAG00000003751.1_MYOZ2,4.561412266,0.926256318,0.876680871,1.056549024,0.290717456,0.637000801,Not Significant,,,
ENSCSAG00000008669.1_FAM149B1,43.21088072,-0.24234891,0.229404766,-1.056424914,0.290774129,0.637000801,Not Significant,,,
ENSCSAG00000018529.1_SDHAF1,2.561253776,0.89040585,0.842856844,1.056414095,0.290779069,0.637000801,Not Significant,,,
ENSCSAG00000018026.1_ANXA9,13.65744263,0.543051733,0.51414706,1.056218688,0.290868315,0.637090528,Not Significant,,,
ENSCSAG00000019577.1_GPR65,2.530113669,-0.852917531,0.807636867,-1.056065624,0.290938234,0.637155935,Not Significant,,,
ENSCSAG00000002708.1_TCAP,5.775765819,-0.671561544,0.636131896,-1.055695444,0.291107379,0.637438598,Not Significant,,,
ENSCSAG00000015061.1_ANXA4,467.333532,-0.318674444,0.301939811,-1.055423739,0.291231571,0.637535007,Not Significant,,,
ENSCSAG00000017726.1,1.121178545,-1.240397379,1.175244341,-1.055437866,0.291225112,0.637535007,Not Significant,,,
ENSCSAG00000005753.1_ATG4B,81.02403017,0.207560937,0.196689169,1.055273853,0.291300096,0.637597265,Not Significant,,,
ENSCSAG00000011330.1_TLE2,241.2771421,0.179400504,0.170020402,1.055170445,0.291347379,0.637613016,Not Significant,,,
ENSCSAG00000005071.1_TDRD1,2.177379774,1.284888829,1.218013317,1.054905403,0.291468591,0.637790536,Not Significant,,,
ENSCSAG00000008114.1_RRN3,80.9852929,-0.216441804,0.205244794,-1.054554418,0.29162916,0.638054116,Not Significant,,,
ENSCSAG00000008260.1_FAM3B,2.438685243,-1.028553831,0.975557859,-1.054323761,0.291734714,0.63810951,Not Significant,,,
ENSCSAG00000016505.1_LRRC26,2.563484867,0.820555734,0.778254577,1.05435388,0.291720929,0.63810951,Not Significant,,,
ENSCSAG00000009671.1,55.39449485,0.2192732,0.207997986,1.054208285,0.291787568,0.638137365,Not Significant,,,
ENSCSAG00000002463.1_DUSP23,55.82034771,0.393745929,0.373681913,1.053692767,0.292023602,0.638148298,Not Significant,,,
ENSCSAG00000002970.1_APPL2,109.640773,-0.217469151,0.206348591,-1.053892104,0.291932318,0.638148298,Not Significant,,,
ENSCSAG00000003260.1_PGR,4.344104609,-1.005431924,0.954086886,-1.053815893,0.291967216,0.638148298,Not Significant,,,
ENSCSAG00000015510.1_SLC26A6,13.34628277,-0.46420128,0.44055593,-1.05367162,0.292033287,0.638148298,Not Significant,,,
ENSCSAG00000016824.1,306.5926194,-0.217658543,0.206499867,-1.05403721,0.291865882,0.638148298,Not Significant,,,
ENSCSAG00000019618.1_ZNF574,49.95610816,-0.237955479,0.225834284,-1.053672964,0.292032671,0.638148298,Not Significant,,,
ENSCSAG00000003052.1_TDG,47.53633982,-0.303505843,0.28826378,-1.052875401,0.292398102,0.63885772,Not Significant,,,
ENSCSAG00000003420.1_CD177,17.96279185,1.716651759,1.631059211,1.052476665,0.292580911,0.639107607,Not Significant,,,
ENSCSAG00000004378.1_ZNF214,3.381473765,-0.689687605,0.655479538,-1.052187849,0.292713373,0.639107607,Not Significant,,,
ENSCSAG00000004727.1_CYP2R1,25.64069821,0.34065869,0.323689056,1.052425728,0.29260427,0.639107607,Not Significant,,,
ENSCSAG00000005724.1,60.47945478,-0.302449189,0.287428588,-1.052258551,0.292680943,0.639107607,Not Significant,,,
ENSCSAG00000016805.1_GYPC,12.51865334,0.405751647,0.385621194,1.052202663,0.292706578,0.639107607,Not Significant,,,
ENSCSAG00000000213.1_BOLA1,8.129297618,0.484327404,0.460626457,1.051453726,0.293050251,0.639414563,Not Significant,,,
ENSCSAG00000001028.1_PUM1,717.7776702,0.18467435,0.175599376,1.051679991,0.292946394,0.639414563,Not Significant,,,
ENSCSAG00000011857.1_YBX2,19.88589485,-0.396677124,0.377210697,-1.051606244,0.292980242,0.639414563,Not Significant,,,
ENSCSAG00000015836.1_CMA1,1.780673765,0.905019833,0.860740359,1.051443473,0.293054958,0.639414563,Not Significant,,,
ENSCSAG00000019298.1,2.048867387,-0.851290741,0.809478122,-1.051653797,0.292958416,0.639414563,Not Significant,,,
ENSCSAG00000013353.1_NT5DC2,2.142978733,-1.00056271,0.951905686,-1.051115384,0.293205599,0.639655502,Not Significant,,,
ENSCSAG00000000249.1,163.4015612,0.252122097,0.239914359,1.050883732,0.293311993,0.639799857,Not Significant,,,
ENSCSAG00000012891.1_PRICKLE3,64.99169332,-0.289650613,0.27565535,-1.050770872,0.293363837,0.6398252,Not Significant,,,
ENSCSAG00000007403.1_BICD1,12.76235027,0.394808312,0.375830124,1.050496718,0.293489799,0.640012167,Not Significant,,,
ENSCSAG00000003108.1_MYPOP,45.55103101,0.385503867,0.367096143,1.050144148,0.293651844,0.640014555,Not Significant,,,
ENSCSAG00000008812.1,1.509153618,1.152954622,1.09773781,1.050300547,0.293579954,0.640014555,Not Significant,,,
ENSCSAG00000012434.1_ABCA7,47.58268779,0.355569295,0.338577752,1.050185054,0.29363304,0.640014555,Not Significant,,,
ENSCSAG00000014991.1_NFU1,44.64848212,0.228503168,0.217580638,1.050199916,0.293626208,0.640014555,Not Significant,,,
ENSCSAG00000001290.1_LRP8,2.643412737,1.047505178,0.997804655,1.049809873,0.293805535,0.640174087,Not Significant,,,
ENSCSAG00000003534.1_NAA15,61.03511355,-0.316653491,0.301626965,-1.049818245,0.293801685,0.640174087,Not Significant,,,
ENSCSAG00000000367.1_GDPGP1,9.886716703,-0.432419805,0.411974669,-1.049627166,0.293889562,0.640181782,Not Significant,,,
ENSCSAG00000009868.1_RANBP17,19.35982656,-0.40888727,0.389523528,-1.049711355,0.293850842,0.640181782,Not Significant,,,
ENSCSAG00000010663.1,94.51605379,-0.233754011,0.222738594,-1.049454459,0.293969005,0.640267149,Not Significant,,,
ENSCSAG00000005212.1_SMARCC2,310.1598767,0.191465094,0.182480895,1.049233642,0.294070599,0.640313065,Not Significant,,,
ENSCSAG00000015740.1_RAMP3,15.03961205,-0.410556919,0.391291602,-1.049235193,0.294069885,0.640313065,Not Significant,,,
ENSCSAG00000007196.1_SDF2,19.58089608,-0.343549598,0.327456942,-1.049144343,0.29411169,0.640314884,Not Significant,,,
ENSCSAG00000001906.1_RAN,35.10629763,0.324999314,0.309946743,1.048565025,0.29437836,0.640807745,Not Significant,,,
ENSCSAG00000017235.1_UNC50,43.99937815,0.234930793,0.22407647,1.048440261,0.294435812,0.640845105,Not Significant,,,
ENSCSAG00000010301.1_ATOSB,43.83432756,-0.221899252,0.21170656,-1.048145375,0.294571633,0.641053003,Not Significant,,,
ENSCSAG00000016926.1_BLK,1.276918464,1.350255985,1.288472717,1.047950777,0.294661286,0.641074001,Not Significant,,,
ENSCSAG00000018535.1,7.457078044,-0.424884424,0.405443619,-1.047949466,0.29466189,0.641074001,Not Significant,,,
ENSCSAG00000011099.1,23.25660074,0.941689741,0.898947928,1.047546483,0.294847605,0.641390319,Not Significant,,,
ENSCSAG00000000220.1_GPR18,12.78234826,-0.349310338,0.333624215,-1.04701734,0.295091581,0.641688372,Not Significant,,,
ENSCSAG00000010837.1_DCAF10,72.97187717,0.195795021,0.187008101,1.046986839,0.295105648,0.641688372,Not Significant,,,
ENSCSAG00000019425.1_GPR150,5.027709384,-0.734238304,0.701277966,-1.04700039,0.295099398,0.641688372,Not Significant,,,
ENSCSAG00000000840.1_FBLIM1,203.2716282,-0.331202178,0.316456621,-1.046595825,0.295286028,0.641851559,Not Significant,,,
ENSCSAG00000013066.1_ERH,211.335656,0.193956672,0.185313808,1.046639072,0.295266074,0.641851559,Not Significant,,,
ENSCSAG00000017320.1_LMAN2L,36.67163461,0.30824896,0.294534902,1.046561742,0.295301755,0.641851559,Not Significant,,,
ENSCSAG00000000326.1_ARMCX5,31.2032935,-0.24090207,0.230226249,-1.046370999,0.295389777,0.641955157,Not Significant,,,
ENSCSAG00000004668.1_BEAN1,5.267302758,-0.550853018,0.526551752,-1.046151715,0.295490992,0.641999688,Not Significant,,,
ENSCSAG00000008453.1_ITSN2,230.6817072,-0.185639299,0.177444271,-1.046183671,0.29547624,0.641999688,Not Significant,,,
ENSCSAG00000003834.1,10.47252977,0.459914634,0.439790193,1.045759186,0.295672229,0.642218008,Not Significant,,,
ENSCSAG00000005676.1_HARBI1,8.323445769,-0.454271172,0.434390855,-1.045765967,0.295669098,0.642218008,Not Significant,,,
