,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000007481.1_ELOVL2,676.5593679,-0.733481428,0.292672573,-2.506150199,0.012205376,1,Not Significant,0,0,
ENSCSAG00000007482.1_CCDC9B,5.484614974,0.390862415,0.601347477,0.649977642,0.515706664,1,Not Significant,0,0,
ENSCSAG00000007483.1,1.702646338,-0.400656861,0.829068988,-0.483261184,0.628910297,1,Not Significant,0,0,
ENSCSAG00000007484.1_NTRK2,5.758921747,-0.390702531,0.690797618,-0.565581758,0.571678132,1,Not Significant,0,0,
ENSCSAG00000007485.1_CD40LG,1.659464484,0.738169153,0.93468998,0.789747583,0.429675196,1,Not Significant,0,0,
ENSCSAG00000007486.1_SMIM13,13.1017633,0.12204661,0.326186107,0.374162501,0.708283421,1,Not Significant,0,0,
ENSCSAG00000007487.1_E2F6,36.54161084,-0.095335412,0.198705527,-0.479782387,0.631382138,1,Not Significant,0,0,
ENSCSAG00000007488.1_DNAH3,19.84941558,0.30927341,0.297277122,1.04035389,0.298175516,1,Not Significant,0,0,
ENSCSAG00000007489.1_ADARB1,92.63896119,-0.205611787,0.231271879,-0.889047937,0.373977318,1,Not Significant,0,0,
ENSCSAG00000007490.1_NEDD9,98.31307117,-0.187590176,0.306052389,-0.612934854,0.539919416,1,Not Significant,0,0,
ENSCSAG00000007491.1,1.754811936,-0.759714715,1.002091418,-0.75812915,0.44837367,1,Not Significant,0,0,
ENSCSAG00000007492.1,1.856518339,-0.489879227,0.833961331,-0.5874124,0.556926768,1,Not Significant,0,0,
ENSCSAG00000007493.1_ERGIC2,51.09761526,-0.051933594,0.213931749,-0.242757768,0.808193053,1,Not Significant,0,0,
ENSCSAG00000007494.1,0.087109297,0,3.404921551,0,1,1,Not Significant,0,0,
ENSCSAG00000007495.1_TMEM170B,9.627197212,0.197554558,0.383996368,0.51446986,0.606923528,1,Not Significant,0,0,
ENSCSAG00000007496.1_SLX9,89.66647713,-0.228889933,0.292189649,-0.783360854,0.433415237,1,Not Significant,0,0,
ENSCSAG00000007497.1,1.88627641,-1.018082756,1.136026881,-0.896178403,0.370157488,1,Not Significant,0,0,
ENSCSAG00000007498.1_VGLL1,0.019455525,-0.42669229,3.401623002,-0.125437854,0.900176922,1,Not Significant,0,0,
ENSCSAG00000007499.1_ADTRP,52.75219124,-0.336348959,0.442525152,-0.760067441,0.447214274,1,Not Significant,0,0,
ENSCSAG00000007500.1_DNAJC12,7.853820181,0.254829352,0.603093784,0.422536858,0.672633204,1,Not Significant,0,0,
ENSCSAG00000007501.1_ITGB2,225.0465727,-0.06586778,0.201028782,-0.327653478,0.743173683,1,Not Significant,0,0,
ENSCSAG00000007502.1,371.6678662,-0.021985873,0.275291457,-0.079863984,0.936345435,1,Not Significant,0,0,
ENSCSAG00000007503.1,130.1833141,-0.115895688,0.223591088,-0.51833769,0.604222681,1,Not Significant,0,0,
ENSCSAG00000007504.1_DISP2,14.18112463,0.087007046,0.404207588,0.215253371,0.829569782,1,Not Significant,0,0,
ENSCSAG00000007505.1_HTATSF1,118.4014809,0.010210333,0.251227699,0.04064175,0.9675815,1,Not Significant,0,0,
ENSCSAG00000007506.1_LYRM1,71.16630191,-0.30768035,0.276303457,-1.11355954,0.265468192,1,Not Significant,0,0,
ENSCSAG00000007507.1_SIRT1,141.6614077,0.110497068,0.189264244,0.583824318,0.559338515,1,Not Significant,0,0,
ENSCSAG00000007508.1,92.54474282,0.185853528,0.301055099,0.617340575,0.537010109,1,Not Significant,0,0,
ENSCSAG00000007509.1_MFNG,44.06369308,-0.079284436,0.275706047,-0.287568725,0.773676888,1,Not Significant,0,0,
ENSCSAG00000007510.1_PTTG1IP,285.5536004,-0.277924512,0.138357833,-2.008737104,0.044565022,1,Not Significant,0,0,
ENSCSAG00000007511.1_EDN1,7.765355826,-0.272569822,0.641907144,-0.424625002,0.671110064,1,Not Significant,0,0,
ENSCSAG00000007512.1_BRS3,1.102555857,-0.800488748,1.878157755,-0.426209537,0.669955168,1,Not Significant,0,0,
ENSCSAG00000007513.1_DCUN1D3,22.63597048,-0.138356031,0.303765602,-0.455469712,0.648771353,1,Not Significant,0,0,
ENSCSAG00000007514.1_CYTH4,28.63873262,-0.248646743,0.285598254,-0.870617168,0.383963219,1,Not Significant,0,0,
ENSCSAG00000007516.1_SLC28A3,4.342543331,0.000554424,0.556814577,0.000995707,0.999205541,1,Not Significant,0,0,
ENSCSAG00000007517.1_HERC4,211.5101353,-0.068559362,0.168575762,-0.406697627,0.684230083,1,Not Significant,0,0,
ENSCSAG00000007518.1,30.83414313,-0.139764477,0.242561472,-0.576202296,0.564478453,1,Not Significant,0,0,
ENSCSAG00000007519.1_NTSR2,0.056517081,0.054795537,3.395857561,0.016135994,0.987125898,1,Not Significant,0,0,
ENSCSAG00000007520.1_PPP2R5B,72.46161798,0.099214667,0.229915621,0.43152643,0.66608564,1,Not Significant,0,0,
ENSCSAG00000007521.1_RAC2,65.97789833,0.053195142,0.253496293,0.209845839,0.833787995,1,Not Significant,0,0,
ENSCSAG00000007522.1_KNSTRN,4.256478122,-0.447514635,0.652530324,-0.685814311,0.49283021,1,Not Significant,0,0,
ENSCSAG00000007523.1_EPHB6,9.566906961,0.066621448,0.489376855,0.136135265,0.891714349,1,Not Significant,0,0,
ENSCSAG00000007524.1_PHACTR1,14.39345473,-0.111549541,0.275976085,-0.404200027,0.686065634,1,Not Significant,0,0,
ENSCSAG00000007525.1_GPHA2,0.299872079,0.020096653,1.889409822,0.010636471,0.991513484,1,Not Significant,0,0,
ENSCSAG00000007526.1_TBC1D7,16.59187698,-0.158883784,0.270753717,-0.586820322,0.557324387,1,Not Significant,0,0,
ENSCSAG00000007527.1_GFOD1,21.19422276,-0.153638544,0.324615166,-0.47329441,0.63600315,1,Not Significant,0,0,
ENSCSAG00000007528.1_IVD,1783.080807,-0.006494844,0.182378678,-0.035611861,0.971591851,1,Not Significant,0,0,
ENSCSAG00000007529.1_MYPN,0.660322802,-0.014051299,1.522705487,-0.009227851,0.992637345,1,Not Significant,0,0,
ENSCSAG00000007530.1_SIRT5,153.948156,-0.042817058,0.15863555,-0.269908343,0.787230769,1,Not Significant,0,0,
ENSCSAG00000007531.1_SEMA5B,4.730547973,-0.679937878,0.709661661,-0.958115557,0.338004492,1,Not Significant,0,0,
ENSCSAG00000007532.1_BAHD1,80.84050067,-0.133244099,0.161913794,-0.822932349,0.410546465,1,Not Significant,0,0,
ENSCSAG00000007533.1_UBE2G2,62.5119869,-0.014738562,0.230325721,-0.063990082,0.948978124,1,Not Significant,0,0,
ENSCSAG00000007534.1_LPIN1,74.1690442,0.186687929,0.270019175,0.691387673,0.489321949,1,Not Significant,0,0,
ENSCSAG00000007535.1_NOL7,35.79672757,-0.133005363,0.229412001,-0.579766371,0.562072178,1,Not Significant,0,0,
ENSCSAG00000007536.1_CCDC32,5.922207856,-0.205118938,0.380208468,-0.539490714,0.589548303,1,Not Significant,0,0,
ENSCSAG00000007537.1_ADGRG4,1.551965013,-0.277684819,1.013916879,-0.273873357,0.784181947,1,Not Significant,0,0,
ENSCSAG00000007538.1_RPUSD2,175.4045414,0.035922938,0.199940799,0.179667874,0.857413316,1,Not Significant,0,0,
ENSCSAG00000007539.1_TRIB2,23.48802586,0.024542473,0.249415976,0.098399763,0.921614863,1,Not Significant,0,0,
ENSCSAG00000007540.1,0.265666302,-0.415731325,2.890860327,-0.143808859,0.885651407,1,Not Significant,0,0,
ENSCSAG00000007541.1_FAR2,5.346720006,0.494083762,0.537683643,0.918911647,0.358141788,1,Not Significant,0,0,
ENSCSAG00000007542.1,5.142733401,0.24438122,0.729193483,0.335139063,0.737520187,1,Not Significant,0,0,
ENSCSAG00000007543.1_C1QTNF6,98.3706559,0.135089314,0.246887162,0.547170265,0.584261763,1,Not Significant,0,0,
ENSCSAG00000007544.1_KNL1,11.33857972,-0.527242284,0.419952124,-1.255481884,0.209303881,1,Not Significant,0,0,
ENSCSAG00000007545.1_MAJIN,7.071866081,0.182325237,0.670068298,0.272099483,0.785545527,1,Not Significant,0,0,
ENSCSAG00000007547.1,31.85240753,0.1193453,0.294728614,0.404932858,0.685526865,1,Not Significant,0,0,
ENSCSAG00000007548.1_RANBP9,100.7105591,-0.06074005,0.196153555,-0.309655615,0.756822859,1,Not Significant,0,0,
ENSCSAG00000007549.1_RAD51,77.07927445,0.026363377,0.216017037,0.122043044,0.902864929,1,Not Significant,0,0,
ENSCSAG00000007550.1,1.177901781,-3.198203167,1.453621129,-2.200162824,0.027795345,1,Not Significant,0,0,
ENSCSAG00000007551.1_KRTAP10-4,0.305094646,0.644696899,2.018162103,0.31944753,0.749387174,1,Not Significant,0,0,
ENSCSAG00000007552.1_BATF2,28.60758848,-0.246570165,0.369397125,-0.66749346,0.504456986,1,Not Significant,0,0,
ENSCSAG00000007553.1_MCUR1,324.8354983,-0.132598147,0.118140276,-1.122378846,0.261701395,1,Not Significant,0,0,
ENSCSAG00000007554.1,193.0790763,0.398294479,0.392282605,1.015325363,0.309950758,1,Not Significant,0,0,
ENSCSAG00000007555.1_PBLD,824.0794949,0.228750874,0.204601539,1.118031056,0.26355373,1,Not Significant,0,0,
ENSCSAG00000007556.1_RMDN3,621.7405711,0.16450944,0.176912244,0.929892901,0.352426539,1,Not Significant,0,0,
ENSCSAG00000007557.1_MAP7D3,124.8274531,0.203055038,0.176464584,1.150684365,0.249862111,1,Not Significant,0,0,
ENSCSAG00000007558.1_CD83,21.47026396,-0.006963296,0.284428843,-0.02448168,0.980468396,1,Not Significant,0,0,
ENSCSAG00000007559.1_GCHFR,40.55499231,-0.250608336,0.310136274,-0.80805877,0.419056751,1,Not Significant,0,0,
ENSCSAG00000007560.1,363.5461006,0.16391626,0.145059389,1.129994142,0.258478693,1,Not Significant,0,0,
ENSCSAG00000007561.1_KRTAP10-3,0.111524304,0.284930633,3.277400997,0.086937983,0.930720807,1,Not Significant,0,0,
ENSCSAG00000007562.1_REXO5,7.732514501,-0.50691749,0.464310723,-1.091763478,0.274937076,1,Not Significant,0,0,
ENSCSAG00000007563.1_FHL1,303.3733687,-0.400355016,0.298297614,-1.342132815,0.179552936,1,Not Significant,0,0,
ENSCSAG00000007564.1_PDIA5,207.8391054,0.050388641,0.190114796,0.265043234,0.790976156,1,Not Significant,0,0,
ENSCSAG00000007565.1_CCDC91,51.57321537,0.201411336,0.236616034,0.851215925,0.394649418,1,Not Significant,0,0,
ENSCSAG00000007566.1_JARID2,157.4645856,0.130321334,0.196101603,0.664560269,0.506331788,1,Not Significant,0,0,
ENSCSAG00000007567.1_IL2RB,114.830661,-0.178451805,0.219357624,-0.813519954,0.41592001,1,Not Significant,0,0,
ENSCSAG00000007568.1,0.107660243,0.442713065,3.330314381,0.132934316,0.894245327,1,Not Significant,0,0,
ENSCSAG00000007569.1_ARL2,24.75455815,-0.231981103,0.265404109,-0.874067489,0.382081501,1,Not Significant,0,0,
ENSCSAG00000007570.1_DNAJC17,26.10456404,0.258985193,0.281530597,0.919918459,0.357615372,1,Not Significant,0,0,
ENSCSAG00000007571.1_PTHLH,1.832289026,-2.136331116,1.187992557,-1.798269782,0.072134266,1,Not Significant,0,0,
ENSCSAG00000007572.1_HNRNPH3,143.1024957,-0.123890426,0.226171747,-0.547771452,0.583848843,1,Not Significant,0,0,
ENSCSAG00000007573.1_SEC22A,24.24335593,0.299083458,0.299583431,0.998331106,0.318118829,1,Not Significant,0,0,
ENSCSAG00000007574.1_KLHL42,17.31692412,-0.150639413,0.256441969,-0.58742106,0.556920953,1,Not Significant,0,0,
ENSCSAG00000007575.1_DTNBP1,23.20997683,0.71597769,0.298874108,2.39558286,0.016593963,1,Not Significant,0,0,
ENSCSAG00000007576.1_ZFYVE19,384.897065,-0.282165466,0.278884332,-1.011765217,0.311650325,1,Not Significant,0,0,
ENSCSAG00000007577.1_SNX15,75.96593862,-0.223921004,0.205222224,-1.091114789,0.275222376,1,Not Significant,0,0,
ENSCSAG00000007578.1,0.019930576,0,3.404921788,0,1,1,Not Significant,0,0,
ENSCSAG00000007579.1_MANSC4,117.1151631,0.090673255,0.204378779,0.443652982,0.657293494,1,Not Significant,0,0,
ENSCSAG00000007580.1_MYLIP,23.44470907,0.237722332,0.278812456,0.852624503,0.39386757,1,Not Significant,0,0,
ENSCSAG00000007581.1_RUFY2,20.31827866,-0.06573511,0.256304935,-0.256472277,0.797586184,1,Not Significant,0,0,
ENSCSAG00000007582.1_C9orf64,139.9164962,-0.091203945,0.269080163,-0.338947114,0.734649571,1,Not Significant,0,0,
ENSCSAG00000007583.1_ADCY5,46.32645189,0.109335143,0.241332007,0.453048662,0.650513701,1,Not Significant,0,0,
ENSCSAG00000007584.1_MRPS35,120.0196061,-0.065943487,0.204128535,-0.323048843,0.746658252,1,Not Significant,0,0,
ENSCSAG00000007585.1_GMPR,166.5176802,0.06719126,0.170999051,0.392933524,0.69436858,1,Not Significant,0,0,
ENSCSAG00000007586.1_PPP1R14D,0.101731329,-0.882897557,2.93618445,-0.300695536,0.763646673,1,Not Significant,0,0,
ENSCSAG00000007587.1_SAC3D1,1.92208152,-0.253531107,0.770499788,-0.329047602,0.742119709,1,Not Significant,0,0,
ENSCSAG00000007588.1_COL5A3,20.53119729,0.069156172,0.423694552,0.163221763,0.870343831,1,Not Significant,0,0,
ENSCSAG00000007589.1_ATXN1,230.6619589,-0.14905373,0.16669136,-0.894189897,0.371220297,1,Not Significant,0,0,
ENSCSAG00000007590.1,1.663113138,1.966238661,2.264881877,0.868141814,0.385316703,1,Not Significant,0,0,
ENSCSAG00000007591.1_TSPEAR,0.943912384,1.472237472,1.308933331,1.124761237,0.260690225,1,Not Significant,0,0,
ENSCSAG00000007592.1_ERI2,156.6813181,0.017356255,0.147935712,0.117322957,0.906604133,1,Not Significant,0,0,
ENSCSAG00000007593.1_HACD2,1184.250874,-0.243496734,0.144094487,-1.689840737,0.091058428,1,Not Significant,0,0,
ENSCSAG00000007594.1_KIF27,13.01525771,0.233090848,0.345131997,0.675367253,0.499442465,1,Not Significant,0,0,
ENSCSAG00000007595.1_SPINT1,25.23624502,0.169350913,0.459113835,0.368864757,0.712228534,1,Not Significant,0,0,
ENSCSAG00000007596.1,0.170992938,-0.158783656,2.241523629,-0.070837378,0.943527183,1,Not Significant,0,0,
ENSCSAG00000007597.1_DNA2,13.45889725,-0.202365872,0.381764139,-0.530080883,0.596055853,1,Not Significant,0,0,
ENSCSAG00000007598.1_NAALADL1,257.0392158,0.137825235,0.22408224,0.61506541,0.538511524,1,Not Significant,0,0,
ENSCSAG00000007599.1_RBM24,20.11898606,-0.114863362,0.331608647,-0.346382289,0.729055434,1,Not Significant,0,0,
ENSCSAG00000007600.1_ACSM3,99.17680704,0.178875752,0.29088704,0.614932007,0.538599624,1,Not Significant,0,0,
ENSCSAG00000007601.1_CDCA5,32.53570392,-0.195364474,0.306738053,-0.636909808,0.524183594,1,Not Significant,0,0,
ENSCSAG00000007602.1_PPFIBP1,145.991869,0.01872111,0.155978139,0.120023935,0.904464188,1,Not Significant,0,0,
ENSCSAG00000007603.1_GKAP1,30.31187042,-0.190671385,0.307996319,-0.619070335,0.535870025,1,Not Significant,0,0,
ENSCSAG00000007604.1_RHOV,0.32032797,0.263739702,2.066705738,0.127613572,0.89845479,1,Not Significant,0,0,
ENSCSAG00000007605.1_TMPRSS6,569.5239419,0.082634674,0.231945946,0.356266946,0.72164066,1,Not Significant,0,0,
ENSCSAG00000007606.1_SLC25A16,57.89415265,0.080744394,0.229082842,0.352468099,0.724487239,1,Not Significant,0,0,
ENSCSAG00000007607.1_COL4A4,74.52841626,-0.247742285,0.386795828,-0.640498855,0.521848333,1,Not Significant,0,0,
ENSCSAG00000007608.1_ZFPL1,92.6516051,0.014377707,0.180474053,0.079666339,0.936502632,1,Not Significant,0,0,
ENSCSAG00000007609.1_CAP2,29.75655241,-0.031897157,0.27900232,-0.114325778,0.908979548,1,Not Significant,0,0,
ENSCSAG00000007610.1_THUMPD1,137.9839368,-0.171303995,0.156407013,-1.095244974,0.273409327,1,Not Significant,0,0,
ENSCSAG00000007611.1_VPS18,268.6593126,-0.002742942,0.170721554,-0.016066757,0.987181134,1,Not Significant,0,0,
ENSCSAG00000007612.1_TMEM262,10.94015452,0.681209196,0.640772332,1.063106445,0.287733682,1,Not Significant,0,0,
ENSCSAG00000007613.1_UBQLN1,250.9282862,0.259263,0.170662033,1.519160384,0.12872213,1,Not Significant,0,0,
ENSCSAG00000007614.1_FAM8A1,627.6399096,-0.125252184,0.171089704,-0.732084871,0.464116767,1,Not Significant,0,0,
ENSCSAG00000007615.1_KCTD17,5.877099892,-0.454287141,0.554266963,-0.819617931,0.412433949,1,Not Significant,0,0,
ENSCSAG00000007616.1_DLL4,28.81312432,-0.144951826,0.298737253,-0.4852151,0.627523772,1,Not Significant,0,0,
ENSCSAG00000007617.1_ACSM1,608.5259863,0.288227815,0.362858883,0.794324815,0.427006361,1,Not Significant,0,0,
ENSCSAG00000007618.1_VPS51,148.6324226,0.16346333,0.215611026,0.75813994,0.448367212,1,Not Significant,0,0,
ENSCSAG00000007619.1_IDNK,252.1906487,-0.1074878,0.133113742,-0.807488379,0.419385167,1,Not Significant,0,0,
ENSCSAG00000007620.1,0.19671824,1.136477083,3.38157588,0.336079131,0.736811195,1,Not Significant,0,0,
ENSCSAG00000007621.1_SLC9A6,52.91112818,0.059045852,0.192424901,0.306851411,0.758956474,1,Not Significant,0,0,
ENSCSAG00000007622.1_MPST,362.1757497,0.146413485,0.291962951,0.501479674,0.616033579,1,Not Significant,0,0,
ENSCSAG00000007623.1_CHAC1,10.27351724,1.786054747,0.867156748,2.059667702,0.039430319,1,Not Significant,0,0,
ENSCSAG00000007624.1_NUP153,182.7151322,0.272572996,0.138724322,1.964853693,0.049431174,1,Not Significant,0,0,
ENSCSAG00000007625.1_TST,557.4472533,-0.099450361,0.236077912,-0.42126076,0.673564681,1,Not Significant,0,0,
ENSCSAG00000007626.1,1582.102671,0.072793826,0.189753377,0.383623348,0.701257632,1,Not Significant,0,0,
ENSCSAG00000007627.1_FRMD3,60.81827116,-0.10185541,0.415677672,-0.245034595,0.806429644,1,Not Significant,0,0,
ENSCSAG00000007628.1_KSR1,35.20549719,0.415541904,0.366573269,1.133584849,0.256968731,1,Not Significant,0,0,
ENSCSAG00000007629.1_TEX33,0.019284425,-0.429426908,3.401658462,-0.126240454,0.89954159,1,Not Significant,0,0,
ENSCSAG00000007630.1_SMCO2,0.653148772,-0.41982914,1.525793795,-0.275154573,0.783197486,1,Not Significant,0,0,
ENSCSAG00000007631.1,70.5838538,-0.146539171,0.235241473,-0.622930853,0.533329962,1,Not Significant,0,0,
ENSCSAG00000007632.1_INO80,162.5182913,0.041854312,0.155105473,0.269844199,0.787280118,1,Not Significant,0,0,
ENSCSAG00000007633.1_TET1,19.57967949,0.154258639,0.320122144,0.481874315,0.629895233,1,Not Significant,0,0,
ENSCSAG00000007634.1_KIF13A,270.2215396,-0.275860278,0.20227261,-1.363804408,0.172629133,1,Not Significant,0,0,
ENSCSAG00000007635.1_OLFM2,22.52387485,-0.536104637,0.530174888,-1.011184515,0.311928126,1,Not Significant,0,0,
ENSCSAG00000007636.1_BMAL2,12.04902035,-0.645698861,0.488311384,-1.322309661,0.186065057,1,Not Significant,0,0,
ENSCSAG00000007637.1_PIN1,44.64310573,-0.109835105,0.236944849,-0.46354713,0.642972241,1,Not Significant,0,0,
ENSCSAG00000007638.1_TPMT,471.1353526,-0.049708961,0.124188187,-0.400271253,0.688956739,1,Not Significant,0,0,
ENSCSAG00000007639.1_FBXL12,32.23576034,0.131117885,0.220261511,0.595282779,0.551654465,1,Not Significant,0,0,
ENSCSAG00000007640.1,0.075244706,-1.112700751,3.397505203,-0.327505238,0.743285782,1,Not Significant,0,0,
ENSCSAG00000007642.1_TM7SF2,1114.016832,0.01093531,0.272571871,0.040118995,0.967998258,1,Not Significant,0,0,
ENSCSAG00000007643.1_CCAR1,150.8786924,0.048280888,0.191807811,0.251714922,0.801261422,1,Not Significant,0,0,
ENSCSAG00000007644.1_STK38L,77.75137779,-0.203219081,0.332371658,-0.611421207,0.540920766,1,Not Significant,0,0,
ENSCSAG00000007645.1_UBL5,225.6246711,-0.185620327,0.341409349,-0.543688473,0.586655866,1,Not Significant,0,0,
ENSCSAG00000007646.1,0.082869061,0,3.404921651,0,1,1,Not Significant,0,0,
ENSCSAG00000007647.1_EXD1,23.22876745,0.074278742,0.289771895,0.256335218,0.797692006,1,Not Significant,0,0,
ENSCSAG00000007648.1_KDM1B,108.7732952,-0.062024091,0.176068951,-0.352271601,0.724634584,1,Not Significant,0,0,
ENSCSAG00000007649.1_C12orf71,8.637080724,0.271166336,0.489212315,0.554291721,0.579379215,1,Not Significant,0,0,
ENSCSAG00000007650.1_WSB1,382.2985105,-0.011860006,0.178750682,-0.066349431,0.94709963,1,Not Significant,0,0,
ENSCSAG00000007651.1_STOX1,5.002026106,-0.161722107,0.467158388,-0.346182604,0.729205487,1,Not Significant,0,0,
ENSCSAG00000007652.1_ZNF846,10.3172608,0.591149529,0.466416893,1.267427357,0.205002523,1,Not Significant,0,0,
ENSCSAG00000007653.1_MED21,195.3095799,-0.078865627,0.126079014,-0.625525408,0.531626278,1,Not Significant,0,0,
ENSCSAG00000007654.1,338.1837319,0.160189479,0.143577355,1.115701562,0.264549902,1,Not Significant,0,0,
ENSCSAG00000007655.1,0.132260522,-0.396703946,2.443759751,-0.162333448,0.871043277,1,Not Significant,0,0,
ENSCSAG00000007656.1_ZNF561,473.1524995,-0.086393808,0.145249143,-0.594797368,0.551978927,1,Not Significant,0,0,
ENSCSAG00000007657.1_FAU,358.8809152,-0.096297095,0.211776592,-0.454710763,0.649317337,1,Not Significant,0,0,
ENSCSAG00000007658.1_MAP2K3,467.5895384,-0.104868796,0.204857145,-0.511911827,0.60871272,1,Not Significant,0,0,
ENSCSAG00000007659.1_CHP1,1319.555386,-0.27880398,0.139902293,-1.992847818,0.046278114,1,Not Significant,0,0,
ENSCSAG00000007660.1_RNF144B,231.8339238,0.192083427,0.228125812,0.842006548,0.399784288,1,Not Significant,0,0,
ENSCSAG00000007661.1_TM7SF3,507.5422636,-0.012771573,0.152992643,-0.083478346,0.933471195,1,Not Significant,0,0,
ENSCSAG00000007662.1_ZNF121,35.51269078,0.114366915,0.246753823,0.463485891,0.643016126,1,Not Significant,0,0,
ENSCSAG00000007663.1_RASEF,50.0104773,0.043180136,0.24473924,0.176433236,0.859953595,1,Not Significant,0,0,
ENSCSAG00000007664.1,0.074680197,0.089780897,3.395304097,0.026442667,0.978904262,1,Not Significant,0,0,
ENSCSAG00000007666.1_ID4,28.71597336,0.358636442,0.545869745,0.657000036,0.511180894,1,Not Significant,0,0,
ENSCSAG00000007667.1_ZNF426,258.7855756,0.101663447,0.237020246,0.42892305,0.667979226,1,Not Significant,0,0,
ENSCSAG00000007668.1_ACSM5,202.6690827,0.478894348,0.263356231,1.818428016,0.06899874,1,Not Significant,0,0,
ENSCSAG00000007669.1_NATD1,3.40635387,0.089459796,0.558373467,0.160214984,0.872711726,1,Not Significant,0,0,
ENSCSAG00000007670.1_FGFR1OP2,33.38892514,0.035007533,0.291093191,0.120262286,0.904275379,1,Not Significant,0,0,
ENSCSAG00000007671.1,29.75142597,0.203185298,0.2425694,0.837637798,0.402234158,1,Not Significant,0,0,
ENSCSAG00000007672.1_RHBDD1,132.2429771,-0.126038001,0.193662233,-0.65081353,0.515166865,1,Not Significant,0,0,
ENSCSAG00000007673.1_TMEM11,37.96161214,0.105614445,0.211133042,0.500226988,0.616915257,1,Not Significant,0,0,
ENSCSAG00000007674.1_MBOAT1,22.80896989,0.085228776,0.360216544,0.236604279,0.8129638,1,Not Significant,0,0,
ENSCSAG00000007675.1_ZNF560,0.707597211,1.569462403,1.402085283,1.119377275,0.262979222,1,Not Significant,0,0,
ENSCSAG00000007676.1,1.09826301,-0.21586003,1.685332505,-0.128081568,0.898084423,1,Not Significant,0,0,
ENSCSAG00000007677.1_INTS13,33.76851818,0.07915161,0.235504894,0.336093272,0.736800532,1,Not Significant,0,0,
ENSCSAG00000007678.1,53.53973757,-0.208484852,0.161976786,-1.287127974,0.198049687,1,Not Significant,0,0,
ENSCSAG00000007679.1,233.4324142,0.317637535,0.175895128,1.805834747,0.070944156,1,Not Significant,0,0,
ENSCSAG00000007680.1,5.045980985,-0.387275577,0.456202772,-0.848911057,0.395930786,1,Not Significant,0,0,
ENSCSAG00000007681.1_NYAP2,0.131184719,-0.50593141,3.402686757,-0.148685861,0.881801519,1,Not Significant,0,0,
ENSCSAG00000007683.1,0.193382883,0,3.404921389,0,1,1,Not Significant,0,0,
ENSCSAG00000007684.1_MYLK,721.6836851,0.083750443,0.10989766,0.76207667,0.446014246,1,Not Significant,0,0,
ENSCSAG00000007685.1_DHRS7B,23.7144898,0.313994512,0.279815054,1.122150176,0.261798593,1,Not Significant,0,0,
ENSCSAG00000007686.1_INTS6L,12.72516888,-0.288809328,0.386272592,-0.747682684,0.454651578,1,Not Significant,0,0,
ENSCSAG00000007687.1_TLE1,241.9347972,0.110724345,0.221163322,0.500645151,0.61662088,1,Not Significant,0,0,
ENSCSAG00000007688.1_ZNF266,5.831205737,-0.150633824,0.525014007,-0.286913914,0.774178236,1,Not Significant,0,0,
ENSCSAG00000007689.1_ZNF449,28.53491579,-0.363099522,0.343235349,-1.057873331,0.290113195,1,Not Significant,0,0,
ENSCSAG00000007690.1_ITPR2,918.1034217,0.056870082,0.185027068,0.307360877,0.758568703,1,Not Significant,0,0,
ENSCSAG00000007691.1_ZNF177,167.3479587,0.129976498,0.223845918,0.580651636,0.561475264,1,Not Significant,0,0,
ENSCSAG00000007692.1,0.568684738,0.921455531,2.003770407,0.459860834,0.645616114,1,Not Significant,0,0,
ENSCSAG00000007693.1_DOCK10,59.5941293,0.097134294,0.237648766,0.40873048,0.682737463,1,Not Significant,0,0,
ENSCSAG00000007694.1_SYVN1,502.8599207,0.038060154,0.166420843,0.22869824,0.819103463,1,Not Significant,0,0,
ENSCSAG00000007695.1_ZNF559,11.86491198,0.277934327,0.450696175,0.616677802,0.537447266,1,Not Significant,0,0,
ENSCSAG00000007696.1_PDILT,1.524044537,-0.274318492,0.893195168,-0.307120439,0.758751701,1,Not Significant,0,0,
ENSCSAG00000007697.1_CDKAL1,140.6102886,-0.083054672,0.140829224,-0.589754529,0.555355232,1,Not Significant,0,0,
ENSCSAG00000007698.1_USP22,994.9108486,-0.263262646,0.108491359,-2.426577099,0.015242011,1,Not Significant,0,0,
ENSCSAG00000007699.1_TLE4,76.73199143,-0.016798373,0.1949962,-0.086147182,0.931349417,1,Not Significant,0,0,
ENSCSAG00000007700.1_PRL,0.380151931,-0.466059976,2.182445621,-0.21354941,0.830898454,1,Not Significant,0,0,
ENSCSAG00000007701.1_NUSAP1,30.26951883,-0.169011535,0.294078053,-0.574716589,0.565482987,1,Not Significant,0,0,
ENSCSAG00000007702.1_ZNF75D,14.61543567,0.137864759,0.300427413,0.458895404,0.646309279,1,Not Significant,0,0,
ENSCSAG00000007703.1_DDX50,131.8878324,0.022238112,0.134498833,0.16534056,0.868675936,1,Not Significant,0,0,
ENSCSAG00000007704.1_NRSN1,53.23568914,0.014761594,0.241348624,0.061162951,0.951229435,1,Not Significant,0,0,
ENSCSAG00000007705.1,441.3239036,-0.086374118,0.214777665,-0.402155961,0.68756925,1,Not Significant,0,0,
ENSCSAG00000007706.1,49.45428358,-0.182842544,0.20184844,-0.905840758,0.365020144,1,Not Significant,0,0,
ENSCSAG00000007707.1_SPDYC,9.735995063,-0.102976524,0.405502758,-0.253947778,0.799535903,1,Not Significant,0,0,
